timestamp,program,jupyter,python_exp,pandas_skill,os,dark_mode,languages,continents,dob,wake_time,sleep_time,fav_season,caffeine,pet,fav_movie,fav_genres,hobbies,hw0
2025-09-10 10:34:33,bachelor's (cs),True,2-4 years,2,macos,True,"mandarin, english, spanish, korean","asia, north america",2005-10-07,1900-01-01 10:30:00,1900-01-01 02:00:00,fall,tea,pet rock,,"comedy, mystery/thriller",,😅
2025-09-10 10:34:43,master's (ds),True,less than 1 year,1,macos,True,"english,chinese","asia, europe, north america",1999-06-23,1900-01-01 09:00:00,1900-01-01 00:00:00,summer,tea,pet dog,kungfu panda,action,"surfing, snowboarding, cooking",😱
2025-09-10 10:34:46,bachelor's. (comp neuro),True,1-2 years,2,macos,True,"polish, swedish, english","europe, north america",2003-03-08,1900-01-01 09:00:00,1900-01-01 01:00:00,spring,coffee,pet dog,babylon,"action, comedy, drama","ballroom dancing, cinema",🧐
2025-09-10 10:34:47,bachelor's (cs),True,4+ years,3,macos,False,english,north america,2004-05-30,1900-01-01 06:45:00,1900-01-01 22:00:00,summer,coffee,pet cat,baby driver,"action, comedy","soccer, volleyball, and watching youtube",🍰
2025-09-10 10:34:50,bioengineeging sb,True,less than 1 year,2,macos,False,"english, spanish","europe, north america, south america",2005-07-01,1900-01-01 08:00:00,1900-01-01 00:30:00,fall,coffee,pet dog,se7en,"action, comedy, drama, sci-fi, romance","running, hiking, reading",🧐
2025-09-10 10:34:52,bachelor's (cs),True,1-2 years,2,macos,False,"chinese, russian, english","asia, europe, north america",2004-01-03,1900-01-01 08:00:00,1900-01-01 22:30:00,summer,coffee,pet dog,interstellar!,"comedy, drama, fantasy, mystery/thriller, romance, documentary","knitting, hiking, skiing",🧐
2025-09-10 10:34:51,bachelor's (astrophysics),True,less than 1 year,2,macos,True,english,"asia, europe, north america",2004-09-20,1900-01-01 08:30:00,1900-01-01 01:00:00,fall,coffee,pet dog,la la land,"action, comedy, drama, sci-fi, fantasy, mystery/thriller, romance","playing tennis, golfing, playing poker",😱
2025-09-10 10:34:52,ms/mba,True,4+ years,2,windows,False,"english, mandarin",asia,2002-06-10,1900-01-01 09:30:00,1900-01-01 02:00:00,spring,no caffeine for me!,pet dog,,action,video game,😎
2025-09-10 10:34:53,master's (ds) [extension school],True,2-4 years,4,windows,False,"english, japanese","asia, europe, north america",1996-06-23,1900-01-01 08:30:00,1900-01-01 11:00:00,winter,no caffeine for me!,pet dog,kung fu panda,comedy,"gaming, hiking, zumba",😎
2025-09-10 10:34:58,bachelor's (cs),True,2-4 years,3,macos,True,"mandarin, enlgish","asia, europe, north america, south america",2004-11-04,1900-01-01 10:00:00,1900-01-01 01:30:00,spring,coffee,pet dog,,"action, fantasy, mystery/thriller, romance","crocheting, reading, cafes",😎
2025-09-10 10:35:03,bachelor's (am),True,2-4 years,3,macos,True,"dutch, english, chinese, french","africa, antarctica, asia, australia, europe, north america, south america",2006-01-11,1900-01-01 09:00:00,1900-01-01 01:30:00,summer,coffee,pet dog,interstellar,"action, drama, sci-fi, fantasy, mystery/thriller, romance","orchestra, ballet, traveling",🍰
2025-09-10 10:35:03,bachelor's ese,True,less than 1 year,2,macos,True,english,"africa, asia, europe, north america, south america",2004-09-20,1900-01-01 09:00:00,1900-01-01 23:30:00,fall,no caffeine for me!,pet dog,rush hour,"action, comedy, fantasy","golfing, tennis, coding",😅
2025-09-10 10:35:05,master's (ds),True,2-4 years,1,macos,False,"chinese, english",asia,2002-06-19,1900-01-01 09:00:00,1900-01-01 02:00:00,fall,coffee,pet dog,the legend of hei,"action, mystery/thriller","video gaming, going gym, merch making",🧐
2025-09-10 10:35:07,bachelor's (statistics),False,less than 1 year,2,macos,False,"english, sinhalese","europe, north america",2004-01-24,1900-01-01 09:00:00,1900-01-01 00:00:00,spring,coffee,pet cat,challengers,"comedy, horror, mystery/thriller","building legos, playing pool, collecting art posters",🧐
2025-09-10 10:35:08,bachelor's (statistics),False,less than 1 year,1,macos,False,?????,"africa, asia, australia, europe, north america, south america",2005-11-08,1900-01-01 09:00:00,1900-01-01 03:00:00,winter,no caffeine for me!,pet dog,ratatoing,"action, comedy, drama, fantasy, mystery/thriller","napping, playing catan, eating hot chip",😅
2025-09-10 10:35:08,master's (ds),True,1-2 years,2,macos,False,chinese,"asia, australia, north america",2002-11-02,1900-01-01 08:00:00,1900-01-01 12:00:00,spring,no caffeine for me!,pet dog,zootopia,"comedy, fantasy","piano,reading, boxing",🧐
2025-09-10 10:35:15,bachelor's (cs),True,1-2 years,1,macos,True,"arabic, english, german","asia, north america",2001-01-01,1900-01-01 07:00:00,1900-01-01 23:00:00,winter,coffee,pet cat,,"sci-fi, mystery/thriller","martial arts, hiking, reading",☠️
2025-09-10 10:35:16,bachelor's (cs),True,4+ years,3,macos,True,"english, twi, french","africa, asia, europe, north america",2005-10-14,1900-01-01 09:00:00,1900-01-01 00:00:00,fall,coffee,pet cat,rush hour,"comedy, romance","reading, knitting, netflix",🧐
2025-09-10 10:35:18,bachelors(engineering),True,1-2 years,3,macos,True,"english, tamil","asia, north america",2004-02-09,1900-01-01 07:00:00,1900-01-01 00:00:00,summer,coffee,pet rock,narnia,"comedy, mystery/thriller, romance","badminton, biking, reading",😎
2025-09-10 10:35:19,bachelor's (cs),True,1-2 years,3,macos,True,"english, pidgin, spanish","africa, north america",,1900-01-01 09:03:00,,summer,coffee,pet dog,parasite,"comedy, drama, horror, mystery/thriller, romance","watching movies, listening to music",🧐
2025-09-10 10:35:21,master's (ds),True,2-4 years,4,macos,True,mandarin,"asia, australia, europe, north america",2003-02-03,1900-01-01 09:30:00,1900-01-01 00:30:00,fall,tea,pet cat,,"drama, sci-fi, mystery/thriller, romance, documentary","bouldering, snowboarding",😎
2025-09-10 10:35:22,master's (ds),True,2-4 years,4,macos,True,,"asia, north america",2002-07-14,1900-01-01 09:00:00,1900-01-01 01:00:00,fall,no caffeine for me!,pet cat,,"action, comedy",bird watching,😅
2025-09-10 10:35:21,bachelor's (am),True,1-2 years,2,macos,False,"english, mandarin","asia, north america, south america",2005-06-02,1900-01-01 06:00:00,1900-01-01 23:00:00,summer,no caffeine for me!,pet dog,grown ups,"action, comedy, horror, mystery/thriller","swimming, listening to music, sleep",😎
2025-09-10 10:35:22,bachelor's (statistics),True,1-2 years,2,windows,True,"english, urdu","africa, asia, europe, north america",2025-09-20,1900-01-01 11:00:00,1900-01-01 01:00:00,summer,no caffeine for me!,pet cat,oppenheimer,"drama, romance","shopping, painting, tennis",😎
2025-09-10 10:35:24,bachelors (neuro),False,less than 1 year,2,macos,True,"english, russian","europe, north america, south america",2004-05-10,1900-01-01 08:50:00,1900-01-01 11:59:00,spring,coffee,pet dog,shawshank,"action, comedy, sci-fi, fantasy","squash, podcasts, cooking",😎
2025-09-10 10:35:27,master's (ds),True,less than 1 year,1,windows,True,english,"asia, australia, north america",1995-03-29,1900-01-01 09:00:00,1900-01-01 03:00:00,spring,coffee,pet rock,zoolander,"action, comedy",sleeping sleeping sleeping,☠️
2025-09-10 10:35:27,bachelor's (cs),False,less than 1 year,3,macos,True,"english, ukrainian, russian, spanish","africa, asia, europe, north america, south america",2005-10-29,1900-01-01 09:00:00,1900-01-01 02:00:00,fall,coffee,pet cat,interstellar,"action, sci-fi, fantasy","chess, music, long walks",🧐
2025-09-10 10:35:32,bachelor's history and math,False,1-2 years,2,macos,False,"english, french, hindi","asia, australia, europe, north america",2005-03-24,1900-01-01 08:15:00,1900-01-01 00:00:00,spring,tea,pet dog,the imitation game,"action, comedy, drama, sci-fi, romance, documentary","hiking, board games, reading",🧐
2025-09-10 10:35:32,bachelor's chemical & physical biology,True,1-2 years,2,windows,False,"english, spanish","africa, asia, australia, europe, north america, south america",2003-04-11,1900-01-01 08:00:00,1900-01-01 00:30:00,summer,coffee,pet dog,jojo rabbit,"action, comedy, drama, sci-fi, mystery/thriller, romance","singing, eating",😎
2025-09-10 10:35:42,master's (ds),True,4+ years,5,macos,False,"english, korean","asia, north america",2000-05-21,1900-01-01 08:00:00,1900-01-01 00:00:00,winter,coffee,pet dog,parasite,"action, horror, sci-fi, mystery/thriller","playing guitar, league of legends, work out",🍰
2025-09-10 10:35:45,bachelor's (cs),True,1-2 years,2,macos,False,"italian, english, spanish","europe, north america",2004-12-06,1900-01-01 06:00:00,1900-01-01 22:00:00,summer,coffee,pet dog,secret life of walter mitty,"action, comedy, sci-fi, fantasy, romance","guitar,videogames,running",🧐
2025-09-10 10:35:52,bachelor's (cs),True,2-4 years,2,macos,True,"english, hindi","asia, europe, north america",2006-10-12,1900-01-01 08:00:00,1900-01-01 00:00:00,summer,no caffeine for me!,pet dog,inception,"action, comedy, horror, sci-fi, fantasy, mystery/thriller, documentary","playing guitar, soccer, and solving a rubik's cube",😎
2025-09-10 10:35:53,bachelor's (cs),True,2-4 years,3,macos,True,"english, spanish, french","asia, europe, north america",2005-03-11,1900-01-01 07:30:00,1900-01-01 23:00:00,summer,no caffeine for me!,pet dog,spider-man or black panther movies,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller, romance, documentary","working out, binge watching netflix, cooking",🍰
2025-09-10 10:36:06,bachelor's (statistics),True,4+ years,2,macos,False,"english, spanish","europe, north america",2003-10-03,1900-01-01 06:45:00,1900-01-01 22:45:00,summer,tea,pet rock,pirates of the carribean,"action, comedy, mystery/thriller, romance, documentary","cello, reading, working out",🍰
2025-09-10 10:35:56,master's (ds),True,2-4 years,3,macos,False,"chinese, english","africa, asia, europe, north america",,1900-01-01 08:30:00,1900-01-01 23:30:00,spring,no caffeine for me!,pet dog,avengers,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller, romance, documentary,","soccer, basketball, dog",🍰
2025-09-10 10:35:56,bachelor's (cs),True,less than 1 year,2,macos,True,english,"asia, europe, north america, south america",2004-06-15,1900-01-01 05:45:00,1900-01-01 23:00:00,spring,coffee,pet dog,inception,"sci-fi, mystery/thriller","playing poker, swimming",🧐
2025-09-10 10:36:00,bachelor's (biomedical engineering),True,1-2 years,2,windows,True,"english, japanese","africa, asia, europe, north america",2005-05-27,1900-01-01 08:00:00,1900-01-01 00:00:00,spring,no caffeine for me!,pet cat,the dark night,"action, comedy, drama","piano, making movies, thrifting",🧐
2025-09-10 10:36:03,bachelor's (statistics),True,1-2 years,4,macos,True,"english, chinese","asia, australia, europe, north america",2005-11-09,1900-01-01 08:15:00,1900-01-01 01:15:00,winter,coffee,pet dog,the blindside,action,,😎
2025-09-10 10:36:14,ms/mba,True,1-2 years,2,macos,False,"chinese, english","asia, europe, north america",2003-07-01,1900-01-01 09:00:00,1900-01-01 12:00:00,summer,coffee,pet dog,,,,🧐
2025-09-10 10:36:17,bachelor's (cs),True,1-2 years,3,macos,True,"english, chinese","asia, europe, north america",2005-07-30,1900-01-01 02:30:00,1900-01-01 10:30:00,winter,no caffeine for me!,pet rock,finding nemo,fantasy,"sleeping, napping, eating",😎
2025-09-10 10:36:17,master's (mde),False,less than 1 year,1,macos,True,"english, thai",asia,2001-01-14,1900-01-01 08:00:00,1900-01-01 02:00:00,fall,coffee,pet cat,psychological thrillers,"comedy, drama, horror, fantasy, mystery/thriller, romance, documentary","muay thai, reading, sketching",☠️
2025-09-10 10:36:23,bachelor's (am),False,1-2 years,3,windows,True,"english, spanish","europe, north america",2005-04-22,1900-01-01 08:30:00,1900-01-01 11:00:00,fall,coffee,pet dog,rocky iv,"comedy, horror","running, watching sports, playing games",🧐
2025-09-10 10:36:26,master's (ds),True,2-4 years,2,macos,True,"english, mandarin",asia,2003-01-15,1900-01-01 09:50:00,1900-01-01 02:00:00,spring,coffee,pet dog,everything everywhere all at once,"action, drama, mystery/thriller, romance","dancing, boxing, playing bass",😅
2025-09-10 10:36:32,bachelor's (statistics),False,1-2 years,1,macos,True,"fujianese, mandarin, english",,2005-03-23,1900-01-01 09:00:00,1900-01-01 03:00:00,fall,tea,pet cat,catch me if you can,"action, horror, documentary","drawing, playing tennis, and watching movies!",🧐
2025-09-10 10:36:33,bachelor's (statistics),False,less than 1 year,1,macos,False,english,"africa, asia, australia, europe, north america, south america",2005-03-27,1900-01-01 08:00:00,1900-01-01 23:30:00,summer,no caffeine for me!,pet rock,wicked,"action, comedy, drama, sci-fi, fantasy","plane spotting, traveling",😱
2025-09-10 10:36:41,bachelor's (statistics),False,less than 1 year,1,windows,True,"korean, german","asia, europe, north america",2004-12-06,1900-01-01 09:00:00,1900-01-01 02:00:00,fall,coffee,pet dog,sound of music,"action, fantasy, documentary","tennis, reading, running",😅
2025-09-10 10:36:43,bachelor's (cs),True,1-2 years,3,macos,True,"english, japanese, korean","asia, europe, north america, south america",2003-11-17,1900-01-01 10:00:00,1900-01-01 02:30:00,fall,coffee,pet cat,la haine,"action, comedy, drama, mystery/thriller, romance, documentary","violin, writing, hanging out",
2025-09-10 10:36:48,bachelor's (cs),False,1-2 years,1,macos,True,english,north america,2005-05-16,1900-01-01 09:00:00,1900-01-01 02:00:00,summer,energy drinks,pet dog,midsommar,"comedy, horror",,😎
2025-09-10 10:36:49,bachelor's (am),True,1-2 years,3,windows,True,english,"asia, europe, north america",2006-04-15,1900-01-01 10:00:00,1900-01-01 02:00:00,spring,no caffeine for me!,pet dog,,sci-fi,"walking, running, sprinting.",🍰
2025-09-10 10:37:12,master's (ds),True,less than 1 year,2,windows,False,"english, mandarin","africa, asia, australia, europe, north america",2000-02-23,1900-01-01 07:30:00,1900-01-01 23:00:00,summer,tea,pet cat,a beautiful mind,"comedy, drama, horror","hiking, running, reading",🧐
2025-09-10 10:36:51,bachelor's math,True,1-2 years,4,macos,True,"english, spanish","asia, europe, north america",2006-04-06,1900-01-01 09:00:00,1900-01-01 12:30:00,winter,no caffeine for me!,pet cat,shawshank redemption,"action, comedy, horror","skiing, sailing, math",😎
2025-09-10 10:36:59,ms/mba,True,1-2 years,3,windows,True,"english, manderin","asia, north america",2002-12-13,1900-01-01 08:00:00,1900-01-01 02:00:00,fall,coffee,pet cat,,"action, comedy, drama, horror","kpop, reading, singing",😅
2025-09-10 10:37:09,bachelor's,False,less than 1 year,1,windows,False,"english, dutch","australia, europe, north america",2004-09-14,1900-01-01 08:00:00,1900-01-01 22:00:00,summer,no caffeine for me!,pet dog,the eurovision movie,"action, comedy, documentary","running, lifting, singing",☠️
2025-09-10 10:37:12,master's (ds),True,2-4 years,3,macos,True,chinese,"asia, europe, north america",2005-02-05,1900-01-01 09:30:00,1900-01-01 00:30:00,summer,coffee,pet dog,,"action, sci-fi, fantasy, romance","trading card collecting, watching anime, playing guitar",😎
2025-09-10 10:37:17,bachelor's (statistics),False,less than 1 year,1,macos,True,english & haitian creole,"north america, south america",2004-04-01,1900-01-01 08:30:00,1900-01-01 01:00:00,fall,tea,pet dog,moonlight,"action, horror, sci-fi, fantasy, mystery/thriller, romance","volunteering, listen to music, napping",😅
2025-09-10 10:37:19,bachelor's (pure math),False,less than 1 year,1,macos,True,english,"asia, europe, north america",2004-07-19,1900-01-01 09:00:00,1900-01-01 00:00:00,summer,coffee,pet dog,moana? or hannah montana the movie,"comedy, documentary","horse back riding, golfing, eating",😱
2025-09-10 10:37:19,bachelor's (cs),True,less than 1 year,1,macos,True,"korean, english","asia, north america, south america",2004-04-24,1900-01-01 09:00:00,1900-01-01 00:00:00,spring,tea,pet cat,breaking of waves,"action, drama, mystery/thriller, documentary","record collecting, playing games, reading",🧐
2025-09-10 10:37:23,bachelor's (cs),True,4+ years,3,macos,False,"english, somali","africa, asia, europe, south america",2005-03-28,1900-01-01 08:30:00,1900-01-01 11:45:00,spring,coffee,pet cat,pulp fiction,"action, sci-fi, mystery/thriller",,😎
2025-09-10 10:37:26,ms/mba,False,less than 1 year,1,windows,True,chinese,asia,,1900-01-01 06:45:00,1900-01-01 01:00:00,spring,coffee,pet rock,star trek: first contact,sci-fi,,😱
2025-09-10 10:37:26,bachelor's (statistics),True,1-2 years,3,macos,True,english,"africa, north america",2005-10-25,1900-01-01 09:30:00,1900-01-01 11:30:00,fall,no caffeine for me!,pet rock,black panther,"action, comedy, horror, mystery/thriller, documentary","video games, coding, exercise",😎
2025-09-10 10:37:28,master's (ds),True,1-2 years,3,windows,True,"mandarin, english",asia,2001-06-04,1900-01-01 08:30:00,1900-01-01 02:30:00,fall,tea,pet cat,chernobyl,"action, sci-fi, documentary","archery, badminton, cooking",🧐
2025-09-10 10:37:31,bachelor's (statistics),False,less than 1 year,1,macos,True,,"africa, asia, australia, europe, north america, south america",2003-09-22,1900-01-01 09:00:00,1900-01-01 00:00:00,winter,no caffeine for me!,pet rock,pulp fiction,"action, comedy, drama, horror, mystery/thriller, romance","plane watching, hate watching man united, playing avalon",😎
2025-09-10 10:37:41,bachelor's (cs),True,4+ years,4,macos,True,"english, spanish (conversational)",north america,2003-07-22,1900-01-01 21:30:00,1900-01-01 00:00:00,summer,coffee,pet cat,,"action, drama, horror, sci-fi, fantasy, mystery/thriller, documentary","drawing, swimming, running, reading",🍰
2025-09-10 10:37:47,"ba (econ, cs secondary)",False,less than 1 year,1,windows,True,english,"asia, europe, north america, south america",2004-02-14,1900-01-01 07:30:00,1900-01-01 00:00:00,fall,coffee,pet cat,,"action, comedy, sci-fi, fantasy","lacrosse, singing",🧐
2025-09-10 10:37:56,master's (ds),True,4+ years,5,macos,True,"english, croatian","asia, europe, north america",2002-08-24,1900-01-01 09:30:00,1900-01-01 01:30:00,summer,no caffeine for me!,pet dog,"primal fear, american history x, vertigo",mystery/thriller,"pub quizzes, fantasy football, hackathons",🍰
2025-09-10 10:38:10,bachelors (physics),True,2-4 years,2,macos,True,"english, chinese, french","asia, europe, north america, south america",2004-09-12,1900-01-01 10:00:00,1900-01-01 01:00:00,fall,coffee,pet dog,hachiko,"action, comedy, sci-fi, fantasy, mystery/thriller, romance","lifting/playing sports, playing games (video games and board games), writing poems",😎
2025-09-10 10:38:14,mit,True,1-2 years,3,windows,True,"chinese, english","asia, europe, north america",2002-10-10,1900-01-01 11:00:00,1900-01-01 03:00:00,summer,no caffeine for me!,pet rock,a one and a two,"action, horror, fantasy","playing the piano, playing badminton, sleeping",🧐
2025-09-10 10:38:28,bachelor's (statistics),True,1-2 years,2,macos,False,"english, mandarin","asia, europe, north america",2005-02-15,1900-01-01 09:30:00,1900-01-01 01:30:00,fall,coffee,pet dog,night is short walk on girl,"comedy, drama, romance, documentary","watching movies, going on walks, folding clothes",🧐
2025-09-10 10:38:35,bachelor's (cs),True,2-4 years,3,macos,True,english,"africa, north america",2005-12-30,1900-01-01 08:30:00,1900-01-01 01:30:00,summer,no caffeine for me!,pet dog,spider-man: across the spiderverse,"action, comedy, drama","playing basketball, playing piano",🍰
2025-09-10 10:38:46,master's (ds),True,4+ years,4,macos,True,"english, chinese","asia, europe, north america",2003-06-10,1900-01-01 09:00:00,1900-01-01 00:30:00,winter,coffee,pet dog,frozen,drama,"cs109a, cs109b, cs109c",🍰
2025-09-10 10:38:53,master's (harvard kennedy school),True,less than 1 year,2,windows,False,"bahasa, english","asia, south america",1996-04-05,1900-01-01 06:30:00,1900-01-01 23:30:00,fall,coffee,pet dog,spotlight,"action, comedy, mystery/thriller, romance","playing piano, cooking, eating",😱
2025-09-10 10:38:58,bachelors- history of science,False,less than 1 year,1,macos,False,"english, spanish",,,1900-01-01 09:00:00,1900-01-01 00:00:00,spring,coffee,pet dog,,,,🧐
2025-09-10 10:39:02,bachelor's (cs),True,4+ years,4,macos,True,"english, spanish (advanced/conversational)",north america,2003-07-22,1900-01-01 09:30:00,1900-01-01 00:00:00,summer,coffee,pet cat,,"action, drama, horror, sci-fi, mystery/thriller, documentary","reading, drawing, running, swimming",🍰
2025-09-10 10:39:10,bachelor's (psychology),True,less than 1 year,2,macos,True,"portuguese, english","europe, north america, south america",2005-02-08,1900-01-01 07:30:00,1900-01-01 23:00:00,summer,no caffeine for me!,pet dog,,"drama, horror","running, reading, eating",🧐
